date,top10_Liquid,top10_Market
2017-04-16,"['BTC', 'LTC', 'ETH', 'DASH', 'XRP', 'XMR', 'ETC', 'ZEC', 'ARK', 'STEEM']","['BTC', 'ETH', 'XRP', 'DASH', 'LTC', 'XMR', 'ETC', 'XEM', 'REP', 'PIVX']"
2017-04-17,"['BTC', 'LTC', 'ETH', 'DASH', 'ETC', 'XRP', 'DGB', 'XMR', 'ZEC', 'XEM']","['BTC', 'ETH', 'XRP', 'DASH', 'LTC', 'XMR', 'ETC', 'XEM', 'REP', 'PIVX']"
2017-04-18,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'DASH', 'XEM', 'XMR', 'ZEC', 'DCR']","['BTC', 'ETH', 'XRP', 'DASH', 'LTC', 'XMR', 'ETC', 'XEM', 'REP', 'PIVX']"
2017-04-19,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'DASH', 'XMR', 'ZEC', 'XEM', 'BTS']","['BTC', 'ETH', 'XRP', 'DASH', 'LTC', 'XEM', 'XMR', 'ETC', 'REP', 'MAID']"
2017-04-20,"['BTC', 'LTC', 'ETH', 'XRP', 'ETC', 'DASH', 'XMR', 'ZEC', 'XEM', 'DGB']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XMR', 'XEM', 'REP', 'MAID']"
2017-04-21,"['BTC', 'LTC', 'ETH', 'DASH', 'XRP', 'ETC', 'XMR', 'ZEC', 'XEM', 'REP']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'XEM', 'XMR', 'ETC', 'REP', 'MAID']"
2017-04-22,"['BTC', 'LTC', 'ETH', 'ETC', 'DASH', 'XRP', 'XMR', 'DOGE', 'ZEC', 'DCR']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XMR', 'XEM', 'REP', 'MAID']"
2017-04-23,"['BTC', 'LTC', 'ETH', 'ETC', 'DASH', 'REP', 'XRP', 'XMR', 'ZEC', 'PIVX']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-04-24,"['BTC', 'LTC', 'ETH', 'ETC', 'XRP', 'DASH', 'XEM', 'XMR', 'ZEC', 'REP']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-04-25,"['BTC', 'ETH', 'LTC', 'ETC', 'XEM', 'XRP', 'DASH', 'ZEC', 'XMR', 'LSK']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-04-26,"['BTC', 'ETH', 'LTC', 'ETC', 'XEM', 'DASH', 'XRP', 'XMR', 'ZEC', 'DOGE']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'XEM', 'ETC', 'XMR', 'REP', 'MAID']"
2017-04-27,"['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XMR', 'ZEC', 'XEM', 'DOGE']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-04-28,"['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'ZEC', 'XMR', 'DOGE', 'XEM']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-04-29,"['BTC', 'ETH', 'ETC', 'LTC', 'XRP', 'DASH', 'ZEC', 'XMR', 'XEM', 'REP']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-04-30,"['BTC', 'ETH', 'ETC', 'LTC', 'XRP', 'DASH', 'ZEC', 'XMR', 'GNO', 'XEM']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-05-01,"['BTC', 'ETH', 'ETC', 'LTC', 'XRP', 'GNO', 'DASH', 'ZEC', 'XMR', 'XEM']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-05-02,"['BTC', 'LTC', 'ETH', 'XRP', 'ETC', 'DASH', 'XMR', 'GNO', 'ZEC', 'DOGE']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-05-03,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'DASH', 'XMR', 'XEM', 'ZEC', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'MAID']"
2017-05-04,"['BTC', 'ETH', 'LTC', 'XRP', 'XLM', 'ETC', 'DASH', 'XMR', 'XEM', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'XMR', 'REP', 'ZEC']"
2017-05-05,"['BTC', 'ETH', 'LTC', 'XLM', 'XRP', 'ETC', 'DASH', 'DOGE', 'XMR', 'BTS']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'REP', 'ZEC']"
2017-05-06,"['BTC', 'XLM', 'XRP', 'LTC', 'ETH', 'ETC', 'DOGE', 'XMR', 'DASH', 'XEM']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'ETC', 'XEM', 'XMR', 'XLM', 'REP']"
2017-05-07,"['BTC', 'XRP', 'XLM', 'ETH', 'LTC', 'XEM', 'ETC', 'DASH', 'BTS', 'XMR']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'XMR', 'XLM', 'REP']"
2017-05-08,"['BTC', 'ETH', 'LTC', 'XRP', 'XLM', 'ETC', 'DASH', 'STEEM', 'XMR', 'XEM']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'XMR', 'XLM', 'STEEM']"
2017-05-09,"['BTC', 'LTC', 'ETH', 'XRP', 'XLM', 'ETC', 'DASH', 'XMR', 'XEM', 'DOGE']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'XMR', 'XLM', 'REP']"
2017-05-10,"['BTC', 'LTC', 'ETH', 'XRP', 'XLM', 'ETC', 'DASH', 'XMR', 'ZEC', 'DOGE']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'XMR', 'XLM', 'STEEM']"
2017-05-11,"['BTC', 'ETH', 'XRP', 'LTC', 'XLM', 'ETC', 'DASH', 'XEM', 'XMR', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'XMR', 'XLM', 'REP']"
2017-05-12,"['BTC', 'XRP', 'ETH', 'LTC', 'XLM', 'DASH', 'ETC', 'XEM', 'XMR', 'DOGE']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'XMR', 'XLM', 'REP']"
2017-05-13,"['BTC', 'XRP', 'LTC', 'ETH', 'ETC', 'XLM', 'DASH', 'XMR', 'XEM', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'XMR', 'XLM', 'REP']"
2017-05-14,"['BTC', 'XRP', 'ETH', 'LTC', 'XLM', 'ETC', 'DASH', 'STEEM', 'XEM', 'XMR']","['BTC', 'XRP', 'ETH', 'LTC', 'XEM', 'DASH', 'ETC', 'XMR', 'XLM', 'REP']"
2017-05-15,"['BTC', 'XRP', 'ETH', 'LTC', 'XLM', 'DGB', 'ETC', 'XEM', 'DASH', 'BTS']","['BTC', 'XRP', 'ETH', 'LTC', 'XEM', 'DASH', 'ETC', 'XLM', 'XMR', 'STEEM']"
2017-05-16,"['BTC', 'XRP', 'ETH', 'LTC', 'XLM', 'DGB', 'BCN', 'ETC', 'SC', 'DOGE']","['BTC', 'XRP', 'ETH', 'LTC', 'XEM', 'DASH', 'ETC', 'XLM', 'XMR', 'STEEM']"
2017-05-17,"['BTC', 'XRP', 'ETH', 'LTC', 'XEM', 'ETC', 'BCN', 'XLM', 'DOGE', 'DGB']","['BTC', 'XRP', 'ETH', 'LTC', 'XEM', 'DASH', 'ETC', 'XLM', 'XMR', 'BCN']"
2017-05-18,"['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'XLM', 'SC', 'BTS', 'DASH']","['BTC', 'XRP', 'ETH', 'XEM', 'LTC', 'DASH', 'ETC', 'XLM', 'XMR', 'BCN']"
2017-05-19,"['BTC', 'ETH', 'XRP', 'LTC', 'DGB', 'ETC', 'BTS', 'SC', 'XEM', 'XLM']","['BTC', 'XRP', 'ETH', 'XEM', 'LTC', 'ETC', 'DASH', 'XLM', 'XMR', 'BCN']"
2017-05-20,"['BTC', 'ETH', 'XRP', 'DOGE', 'LTC', 'DGB', 'SC', 'XLM', 'ETC', 'BTS']","['BTC', 'XRP', 'ETH', 'XEM', 'LTC', 'DASH', 'ETC', 'XLM', 'XMR', 'BCN']"
2017-05-21,"['BTC', 'ETH', 'XRP', 'ETC', 'LTC', 'DOGE', 'ZEC', 'DASH', 'XLM', 'SC']","['BTC', 'ETH', 'XRP', 'XEM', 'LTC', 'ETC', 'DASH', 'BCN', 'XLM', 'XMR']"
2017-05-22,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'ZEC', 'DOGE', 'XMR', 'DASH', 'SC']","['BTC', 'ETH', 'XRP', 'XEM', 'LTC', 'ETC', 'DASH', 'BCN', 'XMR', 'XLM']"
2017-05-23,"['BTC', 'ETH', 'ETC', 'LTC', 'XRP', 'XMR', 'DOGE', 'ZEC', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'XEM', 'LTC', 'ETC', 'DASH', 'XMR', 'BCN', 'XLM']"
2017-05-24,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'DASH', 'XMR', 'DOGE', 'ZEC', 'XLM']","['BTC', 'ETH', 'XRP', 'XEM', 'LTC', 'ETC', 'DASH', 'XMR', 'XLM', 'BCN']"
2017-05-25,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'DASH', 'DOGE', 'ZEC', 'XLM', 'XMR']","['BTC', 'ETH', 'XRP', 'XEM', 'LTC', 'ETC', 'DASH', 'XMR', 'BCN', 'XLM']"
2017-05-26,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'DOGE', 'DASH', 'XLM', 'XEM', 'ZEC']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'BCN', 'XLM']"
2017-05-27,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'DASH', 'DOGE', 'XLM', 'XEM', 'XMR']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'BCN', 'XLM']"
2017-05-28,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'DASH', 'XMR', 'DOGE', 'ZEC', 'XLM']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'BCN', 'XLM']"
2017-05-29,"['ETH', 'BTC', 'LTC', 'ETC', 'XRP', 'DASH', 'DGB', 'ZEC', 'XMR', 'DOGE']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'BCN', 'XLM']"
2017-05-30,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'DASH', 'ZEC', 'XLM', 'DOGE', 'DGB']","['BTC', 'ETH', 'XRP', 'ETC', 'XEM', 'LTC', 'DASH', 'XMR', 'BCN', 'ZEC']"
2017-05-31,"['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XLM', 'DGB', 'QTUM', 'DOGE']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'BCN', 'ZEC']"
2017-06-01,"['BTC', 'ETH', 'LTC', 'XRP', 'DGB', 'ETC', 'QTUM', 'SC', 'DASH', 'DOGE']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'XLM', 'BCN']"
2017-06-02,"['BTC', 'ETH', 'LTC', 'DGB', 'XRP', 'SC', 'ETC', 'DOGE', 'QTUM', 'DASH']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'BCN', 'XMR', 'WAVES']"
2017-06-03,"['BTC', 'ETH', 'LTC', 'XRP', 'DGB', 'SC', 'ETC', 'DOGE', 'BTS', 'DASH']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'WAVES', 'BCN']"
2017-06-04,"['BTC', 'ETH', 'LTC', 'DGB', 'XRP', 'ETC', 'SC', 'DOGE', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'WAVES', 'BCN']"
2017-06-05,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'DGB', 'DASH', 'STEEM', 'SC', 'DOGE']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'WAVES', 'BCN']"
2017-06-06,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'LSK', 'XMR', 'ZEC', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'STEEM', 'WAVES']"
2017-06-07,"['BTC', 'ETH', 'LTC', 'BTS', 'XRP', 'DGB', 'XLM', 'ETC', 'DOGE', 'SC']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'BCN', 'WAVES']"
2017-06-08,"['BTC', 'ETH', 'BTS', 'LTC', 'DGB', 'XRP', 'ETC', 'SC', 'LSK', 'DASH']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'BCN', 'WAVES']"
2017-06-09,"['BTC', 'ETH', 'BTS', 'LTC', 'ETC', 'XRP', 'DGB', 'LSK', 'SC', 'ZEC']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'XMR', 'BTS', 'WAVES']"
2017-06-10,"['BTC', 'ETH', 'ETC', 'LTC', 'BTS', 'DASH', 'XRP', 'DGB', 'DOGE', 'ZEC']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'BTS', 'XMR', 'BCN']"
2017-06-11,"['ETH', 'BTC', 'LTC', 'BTS', 'ETC', 'XRP', 'DASH', 'ZEC', 'DGB', 'SC']","['BTC', 'ETH', 'XRP', 'ETC', 'XEM', 'LTC', 'DASH', 'BTS', 'XMR', 'WAVES']"
2017-06-12,"['BTC', 'ETH', 'ETC', 'BTS', 'LTC', 'XRP', 'DGB', 'DASH', 'ZEC', 'SC']","['BTC', 'ETH', 'XRP', 'ETC', 'XEM', 'LTC', 'DASH', 'BTS', 'XMR', 'BCN']"
2017-06-13,"['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'BTS', 'ZEC', 'DASH', 'DGB', 'XEM']","['BTC', 'ETH', 'XRP', 'ETC', 'XEM', 'MIOTA', 'LTC', 'DASH', 'BTS', 'XMR']"
2017-06-14,"['ETH', 'BTC', 'LTC', 'BTS', 'XRP', 'ETC', 'ZEC', 'DASH', 'SC', 'DGB']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'MIOTA', 'DASH', 'BTS', 'XMR']"
2017-06-15,"['BTC', 'ETH', 'LTC', 'ETC', 'BTS', 'XRP', 'NEO', 'ZEC', 'DASH', 'SC']","['BTC', 'ETH', 'XRP', 'XEM', 'ETC', 'LTC', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-16,"['LTC', 'BTC', 'ETH', 'ETC', 'BTS', 'XRP', 'NEO', 'DASH', 'SC', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'ETC', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-17,"['BTC', 'LTC', 'ETH', 'ETC', 'XRP', 'DASH', 'NEO', 'BTS', 'SC', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-18,"['BTC', 'LTC', 'ETH', 'NEO', 'ETC', 'XRP', 'DASH', 'BTS', 'SC', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-19,"['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'NEO', 'BTS', 'SC', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-20,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'NEO', 'BTS', 'DASH', 'ZEC', 'SC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-21,"['BTC', 'ETH', 'LTC', 'XRP', 'NEO', 'ETC', 'BTS', 'DASH', 'ZEC', 'SC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-22,"['BTC', 'ETH', 'LTC', 'XRP', 'BTS', 'ETC', 'NEO', 'QTUM', 'DASH', 'SC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-23,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'BTS', 'DASH', 'QTUM', 'NEO', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-24,"['ETH', 'BTC', 'ETC', 'LTC', 'XRP', 'BTS', 'DASH', 'ZEC', 'DOGE', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'MIOTA', 'DASH', 'BTS', 'XMR']"
2017-06-25,"['ETH', 'BTC', 'LTC', 'XRP', 'ETC', 'BTS', 'DASH', 'ZEC', 'NEO', 'SC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'MIOTA', 'DASH', 'BTS', 'XMR']"
2017-06-26,"['ETH', 'BTC', 'LTC', 'ETC', 'XRP', 'BTS', 'NEO', 'DASH', 'ZEC', 'QTUM']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-27,"['ETH', 'BTC', 'LTC', 'ETC', 'XRP', 'BTS', 'NEO', 'QTUM', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'XMR', 'BTS']"
2017-06-28,"['ETH', 'BTC', 'LTC', 'ETC', 'XRP', 'NEO', 'BTS', 'DASH', 'ZEC', 'QTUM']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-29,"['ETH', 'BTC', 'LTC', 'ETC', 'XRP', 'DASH', 'NEO', 'GNO', 'ZEC', 'BTS']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-06-30,"['ETH', 'BTC', 'LTC', 'ETC', 'XRP', 'DASH', 'BTS', 'NEO', 'ZEC', 'EOS']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'BTS', 'XMR']"
2017-07-01,"['ETH', 'BTC', 'EOS', 'LTC', 'ETC', 'BTS', 'XRP', 'NEO', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'XMR', 'BTS']"
2017-07-02,"['BTC', 'ETH', 'LTC', 'EOS', 'BTS', 'ETC', 'XRP', 'DASH', 'SNT', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'XMR', 'BTS']"
2017-07-03,"['LTC', 'BTC', 'ETH', 'EOS', 'ETC', 'BTS', 'XRP', 'DASH', 'ZEC', 'SNT']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'EOS', 'BTS']"
2017-07-04,"['BTC', 'LTC', 'ETH', 'EOS', 'DASH', 'XRP', 'ETC', 'BTS', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'ETC', 'DASH', 'MIOTA', 'XMR', 'BTS']"
2017-07-05,"['BTC', 'ETH', 'LTC', 'EOS', 'DASH', 'ETC', 'XRP', 'ZEC', 'BTS', 'XMR']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'XMR', 'BTS']"
2017-07-06,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'ETC', 'DASH', 'BTS', 'ZEC', 'XMR']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'EOS']"
2017-07-07,"['ETH', 'BTC', 'LTC', 'EOS', 'XRP', 'ETC', 'BTS', 'DASH', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'BTS']"
2017-07-08,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'ETC', 'DASH', 'BTS', 'ZEC', 'XMR']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'BTS']"
2017-07-09,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'EOS', 'BTS', 'DASH', 'ZEC', 'XMR']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'EOS']"
2017-07-10,"['ETH', 'BTC', 'LTC', 'XRP', 'ETC', 'EOS', 'BTS', 'DASH', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'EOS']"
2017-07-11,"['ETH', 'BTC', 'ETC', 'LTC', 'XRP', 'EOS', 'BTS', 'MTL', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'XMR', 'MIOTA', 'EOS']"
2017-07-12,"['BTC', 'ETH', 'ETC', 'LTC', 'XRP', 'EOS', 'BTS', 'XLM', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'EOS']"
2017-07-13,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'BNT', 'EOS', 'BTS', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'EOS']"
2017-07-14,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'BNT', 'BTS', 'EOS', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'XMR', 'MIOTA', 'EOS']"
2017-07-15,"['ETH', 'BTC', 'LTC', 'XRP', 'ETC', 'BTS', 'DASH', 'EOS', 'XLM', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'XMR', 'MIOTA', 'EOS']"
2017-07-16,"['ETH', 'BTC', 'LTC', 'XRP', 'ETC', 'EOS', 'BTS', 'DASH', 'ZEC', 'MIOTA']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'ZEC']"
2017-07-17,"['ETH', 'BTC', 'LTC', 'XRP', 'ETC', 'BTS', 'EOS', 'DASH', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'XMR', 'EOS']"
2017-07-18,"['ETH', 'BTC', 'LTC', 'ETC', 'XRP', 'BTS', 'EOS', 'QTUM', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'XEM', 'DASH', 'MIOTA', 'XMR', 'VERI']"
2017-07-19,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'DASH', 'BTS', 'EOS', 'QTUM', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'VERI']"
2017-07-20,"['BTC', 'ETH', 'LTC', 'ETC', 'XRP', 'BTS', 'EOS', 'QTUM', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'VERI']"
2017-07-21,"['BTC', 'ETH', 'BTS', 'LTC', 'XRP', 'ETC', 'EOS', 'ZEC', 'SNT', 'NEO']","['BTC', 'ETH', 'XRP', 'LTC', 'ETC', 'DASH', 'XEM', 'MIOTA', 'XMR', 'EOS']"
2017-07-22,"['BTC', 'ETH', 'LTC', 'XRP', 'BTS', 'SNT', 'ETC', 'EOS', 'DGB', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'ETC', 'DASH', 'MIOTA', 'XMR', 'BTS']"
2017-07-23,"['BTC', 'ETH', 'LTC', 'DASH', 'XRP', 'BTS', 'SNT', 'ETC', 'EOS', 'DGB']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'ETC', 'DASH', 'MIOTA', 'XMR', 'BTS']"
2017-07-24,"['BTC', 'ETH', 'LTC', 'XRP', 'BTS', 'DASH', 'ETC', 'SNT', 'EOS', 'DGB']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'MIOTA', 'XMR', 'EOS']"
2017-07-25,"['BTC', 'ETH', 'LTC', 'XRP', 'BTS', 'SNT', 'EOS', 'ETC', 'DASH', 'XMR']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'XEM', 'ETC', 'MIOTA', 'XMR', 'EOS']"
2017-07-26,"['BTC', 'ETH', 'LTC', 'EOS', 'BTS', 'XRP', 'ETC', 'SNT', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'DASH', 'XEM', 'ETC', 'MIOTA', 'XMR', 'EOS']"
2017-07-27,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BTS', 'ETC', 'DASH', 'ZEC', 'XMR']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'MIOTA', 'XMR', 'EOS']"
2017-07-28,"['ETH', 'BTC', 'LTC', 'XRP', 'ETC', 'EOS', 'DASH', 'BTS', 'ZEC', 'SNT']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'MIOTA', 'XMR', 'EOS']"
2017-07-29,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'EOS', 'DASH', 'BTS', 'ZEC', 'XMR']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'DASH', 'ETC', 'MIOTA', 'XMR', 'EOS']"
2017-07-30,"['BTC', 'ETH', 'LTC', 'XRP', 'ETC', 'BTS', 'EOS', 'DASH', 'ZEC', 'SNT']","['BTC', 'ETH', 'XRP', 'LTC', 'XEM', 'ETC', 'DASH', 'MIOTA', 'XMR', 'EOS']"
